ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-12-06,1069.7971178278142,710.1981184580198,1820.2593090374437,1069.7971178278142,1069.7971178278142,132.52472639242194,132.52472639242194,132.52472639242194,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573651003,28.04559573651003,28.04559573651003,12.864085926311907,12.864085926311907,12.864085926311907,0.0,0.0,0.0,1202.321844220236
2024-12-07,1070.7916827762176,547.5897330152867,1651.2149547603601,1070.7916827762176,1070.7916827762176,26.432304382093577,26.432304382093577,26.432304382093577,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297258721,-52.23305297258721,-52.23305297258721,-12.94968737491921,-12.94968737491921,-12.94968737491921,0.0,0.0,0.0,1097.2239871583113
2024-12-08,1071.786247670502,723.0617591513497,1830.2555334423116,1071.786247670502,1071.786247670502,212.0232544199997,212.0232544199997,212.0232544199997,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767650584,157.98995767650584,157.98995767650584,-37.58174798610613,-37.58174798610613,-37.58174798610613,0.0,0.0,0.0,1283.8095020905016
2024-12-09,1072.7808125647864,578.9144515693031,1659.446510881716,1072.7808125647864,1072.7808125647864,29.281185077869562,29.281185077869562,29.281185077869562,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621635670904,-1.9207621635670904,-1.9207621635670904,-60.41309748816334,-60.41309748816334,-60.41309748816334,0.0,0.0,0.0,1102.061997642656
2024-12-10,1073.7753774590708,514.4194389405072,1588.6656518397829,1073.7753774590708,1073.7753774590708,-13.258572522275465,-13.258572522275465,-13.258572522275465,91.61504472959999,91.61504472959999,91.61504472959999,-23.95578410126356,-23.95578410126356,-23.95578410126356,-80.91783315061193,-80.91783315061193,-80.91783315061193,0.0,0.0,0.0,1060.5168049367953
2024-12-11,1074.7699423533554,451.9086450630012,1548.4432389837161,1074.7699423533554,1074.7699423533554,-109.23651133643081,-109.23651133643081,-109.23651133643081,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955447506,-102.17422955447506,-102.17422955447506,-98.67732651155575,-98.67732651155575,-98.67732651155575,0.0,0.0,0.0,965.5334310169246
2024-12-12,1075.7645072476398,465.25588775234286,1611.889375070724,1075.7645072476398,1075.7645072476398,-27.52754925325502,-27.52754925325502,-27.52754925325502,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621830739,-5.751724621830739,-5.751724621830739,-113.39086936102427,-113.39086936102427,-113.39086936102427,0.0,0.0,0.0,1048.2369579943847
2024-12-13,1076.7590721419244,483.8865765097733,1598.1162438844046,1076.7590721419244,1076.7590721419244,-5.221823426605092,-5.221823426605092,-5.221823426605092,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573671114,28.04559573671114,28.04559573671114,-124.88246389291623,-124.88246389291623,-124.88246389291623,0.0,0.0,0.0,1071.5372487153193
2024-12-14,1077.7536370362088,432.67322821960704,1577.8781385830662,1077.7536370362088,1077.7536370362088,-93.72155524732503,-93.72155524732503,-93.72155524732503,91.61504472959999,91.61504472959999,91.61504472959999,-52.233052972598166,-52.233052972598166,-52.233052972598166,-133.10354700432688,-133.10354700432688,-133.10354700432688,0.0,0.0,0.0,984.0320817888838
2024-12-15,1078.7482019304935,614.7950754592918,1742.7726889282078,1078.7482019304935,1078.7482019304935,111.47344368030637,111.47344368030637,111.47344368030637,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767663172,157.98995767663172,157.98995767663172,-138.13155872592534,-138.13155872592534,-138.13155872592534,0.0,0.0,0.0,1190.2216456108
2024-12-16,1079.7427668247778,465.3428064164092,1602.2018879213092,1079.7427668247778,1079.7427668247778,-50.47010558407613,-50.47010558407613,-50.47010558407613,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621634687801,-1.9207621634687801,-1.9207621634687801,-140.16438815020734,-140.16438815020734,-140.16438815020734,0.0,0.0,0.0,1029.2726612407016
2024-12-17,1080.7373317190622,478.18360641192174,1569.427681452038,1080.7373317190622,1080.7373317190622,-71.85159279939278,-71.85159279939278,-71.85159279939278,91.61504472959999,91.61504472959999,91.61504472959999,-23.95578410107429,-23.95578410107429,-23.95578410107429,-139.51085342791845,-139.51085342791845,-139.51085342791845,0.0,0.0,0.0,1008.8857389196695
2024-12-18,1081.7318966133469,309.539060460052,1485.9222547940226,1081.7318966133469,1081.7318966133469,-147.1366766946438,-147.1366766946438,-147.1366766946438,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955431589,-102.17422955431589,-102.17422955431589,-136.57749186992788,-136.57749186992788,-136.57749186992788,0.0,0.0,0.0,934.595219918703
2024-12-19,1082.7264615076313,431.77403349278205,1615.520525531635,1082.7264615076313,1082.7264615076313,-45.98872833308216,-45.98872833308216,-45.98872833308216,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621421752,-5.751724621421752,-5.751724621421752,-131.85204844126042,-131.85204844126042,-131.85204844126042,0.0,0.0,0.0,1036.737733174549
2024-12-20,1083.7210264382602,519.0211301052628,1642.9042854461838,1083.7210264382602,1083.7210264382602,-6.223512198130887,-6.223512198130887,-6.223512198130887,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573636326,28.04559573636326,28.04559573636326,-125.88415266409415,-125.88415266409415,-125.88415266409415,0.0,0.0,0.0,1077.4975142401292
2024-12-21,1084.7155913688891,413.9238735551504,1579.5140580025698,1084.7155913688891,1084.7155913688891,-79.8817703933574,-79.8817703933574,-79.8817703933574,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297260911,-52.23305297260911,-52.23305297260911,-119.26376215034827,-119.26376215034827,-119.26376215034827,0.0,0.0,0.0,1004.8338209755317
2024-12-22,1085.710156299518,637.1747182158354,1789.9581437101508,1085.710156299518,1085.710156299518,137.00697939890384,137.00697939890384,137.00697939890384,91.61504472959999,91.61504472959999,91.61504472959999,157.9899576766921,157.9899576766921,157.9899576766921,-112.59802300738825,-112.59802300738825,-112.59802300738825,0.0,0.0,0.0,1222.717135698422
2024-12-23,1086.7047212301468,505.77988092696177,1656.4168590743764,1086.7047212301468,1086.7047212301468,-16.792968438260118,-16.792968438260118,-16.792968438260118,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621636733643,-1.9207621636733643,-1.9207621636733643,-106.48725100418676,-106.48725100418676,-106.48725100418676,0.0,0.0,0.0,1069.9117527918866
2024-12-24,1087.6992861607757,464.48734114749675,1650.9253469613564,1087.6992861607757,1087.6992861607757,-33.84151033209904,-33.84151033209904,-33.84151033209904,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100826282,-23.955784100826282,-23.955784100826282,-101.50077096087273,-101.50077096087273,-101.50077096087273,0.0,0.0,0.0,1053.8577758286767
2024-12-25,1088.6938510914047,470.18230400642733,1507.5399175146572,1088.6938510914047,1088.6938510914047,-108.71254903105125,-108.71254903105125,-108.71254903105125,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955415672,-102.17422955415672,-102.17422955415672,-98.1533642064945,-98.1533642064945,-98.1533642064945,0.0,0.0,0.0,979.9813020603534
2024-12-26,1089.6884160220336,507.9191263599894,1630.194598192693,1089.6884160220336,1089.6884160220336,-11.019744496296465,-11.019744496296465,-11.019744496296465,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621987762,-5.751724621987762,-5.751724621987762,-96.88306460390868,-96.88306460390868,-96.88306460390868,0.0,0.0,0.0,1078.6686715257372
2024-12-27,1090.6829809526625,530.1279098695285,1701.9512598895947,1090.6829809526625,1090.6829809526625,21.629627789164008,21.629627789164008,21.629627789164008,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573685561,28.04559573685561,28.04559573685561,-98.03101267729157,-98.03101267729157,-98.03101267729157,0.0,0.0,0.0,1112.3126087418266
2024-12-28,1091.6775458832913,476.3976688793895,1597.867824186535,1091.6775458832913,1091.6775458832913,-62.4420337213064,-62.4420337213064,-62.4420337213064,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297235057,-52.23305297235057,-52.23305297235057,-101.82402547855582,-101.82402547855582,-101.82402547855582,0.0,0.0,0.0,1029.2355121619848
2024-12-29,1092.6721108139204,665.2692725156536,1833.5336508447876,1092.6721108139204,1092.6721108139204,141.2445340676309,141.2445340676309,141.2445340676309,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767650214,157.98995767650214,157.98995767650214,-108.36046833847126,-108.36046833847126,-108.36046833847126,0.0,0.0,0.0,1233.9166448815513
2024-12-30,1093.6666757445491,547.1022895767096,1666.528561808092,1093.6666757445491,1093.6666757445491,-27.905642854662588,-27.905642854662588,-27.905642854662588,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621638779298,-1.9207621638779298,-1.9207621638779298,-117.59992542038464,-117.59992542038464,-117.59992542038464,0.0,0.0,0.0,1065.7610328898866
2024-12-31,1094.6612405851247,443.7689912887081,1596.4843734633098,1094.6612405851247,1094.6612405851247,-61.697800822869546,-61.697800822869546,-61.697800822869546,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100637022,-23.955784100637022,-23.955784100637022,-129.3570614518325,-129.3570614518325,-129.3570614518325,0.0,0.0,0.0,1032.9634397622551
2025-01-01,1095.6558054257002,351.94594434578664,1483.6457055503809,1095.6558054257002,1095.6558054257002,-153.85913481417998,-153.85913481417998,-153.85913481417998,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955399758,-102.17422955399758,-102.17422955399758,-143.29994998978242,-143.29994998978242,-143.29994998978242,0.0,0.0,0.0,941.7966706115203
2025-01-02,1096.6503702662758,467.81326765062454,1574.122240652195,1096.6503702662758,1096.6503702662758,-73.08969721503003,-73.08969721503003,-73.08969721503003,91.61504472959999,91.61504472959999,91.61504472959999,-5.7517246215787745,-5.7517246215787745,-5.7517246215787745,-158.95301732305126,-158.95301732305126,-158.95301732305126,0.0,0.0,0.0,1023.5606730512458
2025-01-03,1097.644935106851,491.44837495157157,1600.4783619436548,1097.644935106851,1097.644935106851,-56.04397866349615,-56.04397866349615,-56.04397866349615,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736507735,28.045595736507735,28.045595736507735,-175.70461912960388,-175.70461912960388,-175.70461912960388,0.0,0.0,0.0,1041.600956443355
2025-01-04,1098.6394999474267,414.03600285502995,1500.4247141719327,1098.6394999474267,1098.6394999474267,-153.4371412505247,-153.4371412505247,-153.4371412505247,91.61504472959999,91.61504472959999,91.61504472959999,-52.233052972639065,-52.233052972639065,-52.233052972639065,-192.81913300748562,-192.81913300748562,-192.81913300748562,0.0,0.0,0.0,945.2023586969019
2025-01-05,1099.6340647880022,554.161660504574,1692.4869792048298,1099.6340647880022,1099.6340647880022,40.15168464718367,40.15168464718367,40.15168464718367,91.61504472959999,91.61504472959999,91.61504472959999,157.989957676497,157.989957676497,157.989957676497,-209.45331775891336,-209.45331775891336,-209.45331775891336,0.0,0.0,0.0,1139.7857494351858
2025-01-06,1100.6286296285775,394.53883193198214,1559.5120125814358,1100.6286296285775,1100.6286296285775,-134.98228103018633,-134.98228103018633,-134.98228103018633,91.61504472959999,91.61504472959999,91.61504472959999,-1.920762163779619,-1.920762163779619,-1.920762163779619,-224.67656359600667,-224.67656359600667,-224.67656359600667,0.0,0.0,0.0,965.6463485983912
2025-01-07,1101.623194469153,336.229429836459,1473.7096766861007,1101.623194469153,1101.623194469153,-169.83527926262343,-169.83527926262343,-169.83527926262343,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784101124586,-23.955784101124586,-23.955784101124586,-237.4945398910988,-237.4945398910988,-237.4945398910988,0.0,0.0,0.0,931.7879152065296
2025-01-08,1102.6177593097286,253.36068041854892,1422.1612633435445,1102.6177593097286,1102.6177593097286,-257.43482693433674,-257.43482693433674,-257.43482693433674,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955414033,-102.17422955414033,-102.17422955414033,-246.8756421097964,-246.8756421097964,-246.8756421097964,0.0,0.0,0.0,845.1829323753918
2025-01-09,1103.612324150304,356.4697030943493,1465.3131716661185,1103.612324150304,1103.612324150304,-165.91623010275416,-165.91623010275416,-165.91623010275416,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621836081,-5.751724621836081,-5.751724621836081,-251.77955021051804,-251.77955021051804,-251.77955021051804,0.0,0.0,0.0,937.6960940475498
2025-01-10,1104.6068889908795,437.86803487150695,1532.602199945259,1104.6068889908795,1104.6068889908795,-131.5264992626277,-131.5264992626277,-131.5264992626277,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736159854,28.045595736159854,28.045595736159854,-251.18713972838756,-251.18713972838756,-251.18713972838756,0.0,0.0,0.0,973.0803897282518
2025-01-11,1105.601453831455,370.23677532573225,1451.013740189977,1105.601453831455,1105.601453831455,-204.74894437214456,-204.74894437214456,-204.74894437214456,91.61504472959999,91.61504472959999,91.61504472959999,-52.233052972380506,-52.233052972380506,-52.233052972380506,-244.13093612936404,-244.13093612936404,-244.13093612936404,0.0,0.0,0.0,900.8525094593105
2025-01-12,1106.5960186673512,555.9625232341727,1712.1708141648744,1106.5960186673512,1106.5960186673512,19.879727982941386,19.879727982941386,19.879727982941386,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767655737,157.98995767655737,157.98995767655737,-229.72527442321598,-229.72527442321598,-229.72527442321598,0.0,0.0,0.0,1126.4757466502926
2025-01-13,1107.5905835032474,403.87939618691075,1561.5758379172946,1107.5905835032474,1107.5905835032474,-117.50103787922149,-117.50103787922149,-117.50103787922149,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621639841925,-1.9207621639841925,-1.9207621639841925,-207.19532044483725,-207.19532044483725,-207.19532044483725,0.0,0.0,0.0,990.089545624026
2025-01-14,1108.5851483391434,431.82584372883,1537.2989002372826,1108.5851483391434,1108.5851483391434,-108.24486738192017,-108.24486738192017,-108.24486738192017,91.61504472959999,91.61504472959999,91.61504472959999,-23.95578410093533,-23.95578410093533,-23.95578410093533,-175.90412801058486,-175.90412801058486,-175.90412801058486,0.0,0.0,0.0,1000.3402809572233
2025-01-15,1109.5797131750396,410.0200411499722,1502.2027738204765,1109.5797131750396,1109.5797131750396,-145.9361318381916,-145.9361318381916,-145.9361318381916,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955398118,-102.17422955398118,-102.17422955398118,-135.3769470138104,-135.3769470138104,-135.3769470138104,0.0,0.0,0.0,963.643581336848
2025-01-16,1110.5742780109358,538.407738680084,1727.7445377056595,1110.5742780109358,1110.5742780109358,0.541259601814866,0.541259601814866,0.541259601814866,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621427093,-5.751724621427093,-5.751724621427093,-85.32206050635804,-85.32206050635804,-85.32206050635804,0.0,0.0,0.0,1111.1155376127506
2025-01-17,1111.568842846832,641.3658199904639,1763.8322540705017,1111.568842846832,1111.568842846832,94.01312811937329,94.01312811937329,94.01312811937329,91.61504472959999,91.61504472959999,91.61504472959999,28.0455957366522,28.0455957366522,28.0455957366522,-25.6475123468789,-25.6475123468789,-25.6475123468789,0.0,0.0,0.0,1205.5819709662053
2025-01-18,1112.563407682728,653.1257499160251,1785.7402552043632,1112.563407682728,1112.563407682728,82.90880283338984,82.90880283338984,82.90880283338984,91.61504472959999,91.61504472959999,91.61504472959999,-52.2330529729305,-52.2330529729305,-52.2330529729305,43.52681107672034,43.52681107672034,43.52681107672034,0.0,0.0,0.0,1195.472210516118
2025-01-19,1113.5579725186242,891.3340496464889,2041.390782728384,1113.5579725186242,1113.5579725186242,371.4671662959518,371.4671662959518,371.4671662959518,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767661773,157.98995767661773,157.98995767661773,121.86216388973406,121.86216388973406,121.86216388973406,0.0,0.0,0.0,1485.025138814576
2025-01-20,1114.5525373545204,832.777518005885,1984.4295461027177,1114.5525373545204,1114.5525373545204,298.4935596897495,298.4935596897495,298.4935596897495,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621635548413,-1.9207621635548413,-1.9207621635548413,208.79927712370437,208.79927712370437,208.79927712370437,0.0,0.0,0.0,1413.0460970442698
2025-01-21,1115.5471021904166,884.7218426892482,2055.064737759245,1115.5471021904166,1115.5471021904166,371.22145833275454,371.22145833275454,371.22145833275454,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100746065,-23.955784100746065,-23.955784100746065,303.5621977039006,303.5621977039006,303.5621977039006,0.0,0.0,0.0,1486.7685605231711
2025-01-22,1116.5416670263128,936.2134545007916,2066.9004821812914,1116.5416670263128,1116.5416670263128,394.6084497492339,394.6084497492339,394.6084497492339,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955428036,-102.17422955428036,-102.17422955428036,405.1676345739143,405.1676345739143,405.1676345739143,0.0,0.0,0.0,1511.1501167755466
2025-01-23,1117.5362318622088,1099.8227465114583,2341.0044898426227,1117.5362318622088,1117.5362318622088,598.302990508805,598.302990508805,598.302990508805,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621505593,-5.751724621505593,-5.751724621505593,512.4396704007108,512.4396704007108,512.4396704007108,0.0,0.0,0.0,1715.8392223710139
2025-01-24,1118.5307966697349,1273.463362890648,2416.9630543484654,1118.5307966697349,1118.5307966697349,743.6901942383092,743.6901942383092,743.6901942383092,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736304318,28.045595736304318,28.045595736304318,624.029553772405,624.029553772405,624.029553772405,0.0,0.0,0.0,1862.220990908044
2025-01-25,1119.5253614772607,1334.8130376436281,2465.879093710171,1119.5253614772607,1119.5253614772607,777.8221415363511,777.8221415363511,777.8221415363511,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297294948,-52.23305297294948,-52.23305297294948,738.4401497797008,738.4401497797008,738.4401497797008,0.0,0.0,0.0,1897.347503013612
2025-01-26,1120.5199262847868,1657.3571929206769,2771.2499740113285,1120.5199262847868,1120.5199262847868,1103.6595025308134,1103.6595025308134,1103.6595025308134,91.61504472959999,91.61504472959999,91.61504472959999,157.9899576766781,157.9899576766781,157.9899576766781,854.0545001245355,854.0545001245355,854.0545001245355,0.0,0.0,0.0,2224.1794288156
2025-01-27,1121.5144910923127,1652.3923200192662,2759.5343174811374,1121.5144910923127,1121.5144910923127,1058.862113491773,1058.862113491773,1058.862113491773,91.61504472959999,91.61504472959999,91.61504472959999,-1.920762163759418,-1.920762163759418,-1.920762163759418,969.1678309259327,969.1678309259327,969.1678309259327,0.0,0.0,0.0,2180.3766045840857
2025-01-28,1122.5090558998386,1700.0094599419383,2834.4306684723956,1122.5090558998386,1122.5090558998386,1149.6815109769664,1149.6815109769664,1149.6815109769664,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784101233625,-23.955784101233625,-23.955784101233625,1082.0222503486004,1082.0222503486004,1082.0222503486004,0.0,0.0,0.0,2272.190566876805
2025-01-29,1123.5036207073647,1725.4034509230664,2918.725748011294,1123.5036207073647,1123.5036207073647,1180.2841168776306,1180.2841168776306,1180.2841168776306,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955366287,-102.17422955366287,-102.17422955366287,1190.8433017016935,1190.8433017016935,1190.8433017016935,0.0,0.0,0.0,2303.7877375849953
2025-01-30,1124.4981855148906,1909.037624383587,3065.152837451805,1124.4981855148906,1124.4981855148906,1379.7408030664494,1379.7408030664494,1379.7408030664494,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621584115,-5.751724621584115,-5.751724621584115,1293.8774829584336,1293.8774829584336,1293.8774829584336,0.0,0.0,0.0,2504.23898858134
2025-01-31,1125.4927503224164,2098.029102506973,3233.6281043035365,1125.4927503224164,1125.4927503224164,1509.0904526908657,1509.0904526908657,1509.0904526908657,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736505433,28.045595736505433,28.045595736505433,1389.4298122247606,1389.4298122247606,1389.4298122247606,0.0,0.0,0.0,2634.5832030132824
2025-02-01,1126.4873151299425,2088.6647809904225,3199.909210975827,1126.4873151299425,1126.4873151299425,1515.2825032815506,1515.2825032815506,1515.2825032815506,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297296043,-52.23305297296043,-52.23305297296043,1475.900511524911,1475.900511524911,1475.900511524911,0.0,0.0,0.0,2641.7698184114934
2025-02-02,1127.4818799374686,2317.6270338413665,3517.1760931561585,1127.4818799374686,1127.4818799374686,1801.4249010086367,1801.4249010086367,1801.4249010086367,91.61504472959999,91.61504472959999,91.61504472959999,157.9899576766729,157.9899576766729,157.9899576766729,1551.8198986023633,1551.8198986023633,1551.8198986023633,0.0,0.0,0.0,2928.9067809461053
2025-02-03,1128.4764447449945,2257.529603103903,3401.916736671304,1128.4764447449945,1128.4764447449945,1705.5749004243787,1705.5749004243787,1705.5749004243787,91.61504472959999,91.61504472959999,91.61504472959999,-1.920762163812542,-1.920762163812542,-1.920762163812542,1615.8806178585903,1615.8806178585903,1615.8806178585903,0.0,0.0,0.0,2834.0513451693732
2025-02-04,1129.471009481837,2330.2818508672226,3438.795723207417,1129.471009481837,1129.471009481837,1734.6256666596662,1734.6256666596662,1734.6256666596662,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100647193,-23.955784100647193,-23.955784100647193,1666.966406030713,1666.966406030713,1666.966406030713,0.0,0.0,0.0,2864.096676141503
2025-02-05,1130.4655742186792,2274.107482344841,3390.484115191048,1130.4655742186792,1130.4655742186792,1693.6174891830692,1693.6174891830692,1693.6174891830692,91.61504472959999,91.61504472959999,91.61504472959999,-102.17422955426395,-102.17422955426395,-102.17422955426395,1704.1766740077326,1704.1766740077326,1704.1766740077326,0.0,0.0,0.0,2824.0830634017484
2025-02-06,1131.4601389555216,2343.377743428974,3490.0606235240552,1131.4601389555216,1131.4601389555216,1812.7096111795377,1812.7096111795377,1812.7096111795377,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621662616,-5.751724621662616,-5.751724621662616,1726.8462910715998,1726.8462910715998,1726.8462910715998,0.0,0.0,0.0,2944.169750135059
2025-02-07,1132.454703692364,2423.581701381446,3526.7352517601166,1132.454703692364,1132.454703692364,1854.2207194537855,1854.2207194537855,1854.2207194537855,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573615755,28.04559573615755,28.04559573615755,1734.5600789880273,1734.5600789880273,1734.5600789880273,0.0,0.0,0.0,2986.6754231461496
2025-02-08,1133.4492684292065,2315.8863260222324,3433.032158118105,1133.4492684292065,1133.4492684292065,1766.5436492969784,1766.5436492969784,1766.5436492969784,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297270187,-52.23305297270187,-52.23305297270187,1727.1616575400794,1727.1616575400794,1727.1616575400794,0.0,0.0,0.0,2899.9929177261847
2025-02-09,1134.443833166049,2508.644060370385,3673.8463129714414,1134.443833166049,1134.443833166049,1954.361429097734,1954.361429097734,1954.361429097734,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767679884,157.98995767679884,157.98995767679884,1704.7564266913348,1704.7564266913348,1704.7564266913348,0.0,0.0,0.0,3088.805262263783
2025-02-10,1135.4383979028914,2310.7728805806837,3473.969547722139,1135.4383979028914,1135.4383979028914,1757.4029022917239,1757.4029022917239,1757.4029022917239,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621638656804,-1.9207621638656804,-1.9207621638656804,1667.7086197259885,1667.7086197259885,1667.7086197259885,0.0,0.0,0.0,2892.8413001946155
2025-02-11,1136.432962639734,2269.4288991926064,3383.5957597583138,1136.432962639734,1136.432962639734,1684.2917730727936,1684.2917730727936,1684.2917730727936,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784101134753,-23.955784101134753,-23.955784101134753,1616.632512444328,1616.632512444328,1616.632512444328,0.0,0.0,0.0,2820.7247357125275
2025-02-12,1137.4275273765763,2097.210395740154,3239.4717405243437,1137.4275273765763,1137.4275273765763,1541.8188369158834,1541.8188369158834,1541.8188369158834,91.61504472959999,91.61504472959999,91.61504472959999,-102.1742295541048,-102.1742295541048,-102.1742295541048,1552.3780217403882,1552.3780217403882,1552.3780217403882,0.0,0.0,0.0,2679.2463642924595
2025-02-13,1138.4220921134186,2167.51085680557,3315.894659482822,1138.4220921134186,1138.4220921134186,1561.8743888101992,1561.8743888101992,1561.8743888101992,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621253618,-5.751724621253618,-5.751724621253618,1476.0110687018528,1476.0110687018528,1476.0110687018528,0.0,0.0,0.0,2700.2964809236178
2025-02-14,1139.416656850261,2054.570477923025,3226.2227382685446,1139.416656850261,1139.416656850261,1508.44985339833,1508.44985339833,1508.44985339833,91.61504472959999,91.61504472959999,91.61504472959999,28.04559573622978,28.04559573622978,28.04559573622978,1388.7892129325003,1388.7892129325003,1388.7892129325003,0.0,0.0,0.0,2647.866510248591
2025-02-15,1140.4112215871035,1909.688691614515,3075.495379666233,1140.4112215871035,1140.4112215871035,1331.5151743986178,1331.5151743986178,1331.5151743986178,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297244333,-52.23305297244333,-52.23305297244333,1292.1331826414614,1292.1331826414614,1292.1331826414614,0.0,0.0,0.0,2471.9263959857212
2025-02-16,1141.4057863218682,2007.1341314974156,3110.601858881799,1141.4057863218682,1141.4057863218682,1437.2000284192227,1437.2000284192227,1437.2000284192227,91.61504472959999,91.61504472959999,91.61504472959999,157.98995767654336,157.98995767654336,157.98995767654336,1187.5950260130794,1187.5950260130794,1187.5950260130794,0.0,0.0,0.0,2578.605814741091
2025-02-17,1142.4003510566326,1769.396017556509,2887.2460036013454,1142.4003510566326,1142.4003510566326,1166.5179734085193,1166.5179734085193,1166.5179734085193,91.61504472959999,91.61504472959999,91.61504472959999,-1.9207621639188084,-1.9207621639188084,-1.9207621639188084,1076.8236908428385,1076.8236908428385,1076.8236908428385,0.0,0.0,0.0,2308.918324465152
2025-02-18,1143.3949157913974,1557.4767788390561,2778.000261888043,1143.3949157913974,1143.3949157913974,1029.188159892831,1029.188159892831,1029.188159892831,91.61504472959999,91.61504472959999,91.61504472959999,-23.955784100945493,-23.955784100945493,-23.955784100945493,961.5288992641767,961.5288992641767,961.5288992641767,0.0,0.0,0.0,2172.5830756842283
2025-02-19,1144.389480526162,1414.6577136603507,2512.1101745456153,1144.389480526162,1144.389480526162,832.8850362715291,832.8850362715291,832.8850362715291,91.61504472959999,91.61504472959999,91.61504472959999,-102.174229554404,-102.174229554404,-102.174229554404,843.4442210963332,843.4442210963332,843.4442210963332,0.0,0.0,0.0,1977.2745167976911
2025-02-20,1145.3840452609268,1377.9059833415417,2538.347294497599,1145.3840452609268,1145.3840452609268,810.1535821389049,810.1535821389049,810.1535821389049,91.61504472959999,91.61504472959999,91.61504472959999,-5.751724621819638,-5.751724621819638,-5.751724621819638,724.2902620311246,724.2902620311246,724.2902620311246,0.0,0.0,0.0,1955.5376273998318
2025-02-21,1146.3786099956915,1318.6671877487545,2426.4648142845076,1146.3786099956915,1146.3786099956915,725.3995117799687,725.3995117799687,725.3995117799687,91.61504472959999,91.61504472959999,91.61504472959999,28.045595736851006,28.045595736851006,28.045595736851006,605.738871313518,605.738871313518,605.738871313518,0.0,0.0,0.0,1871.77812177566
2025-02-22,1147.373174730456,1134.8223555542697,2261.6537618337748,1147.373174730456,1147.373174730456,528.7612299697473,528.7612299697473,528.7612299697473,91.61504472959999,91.61504472959999,91.61504472959999,-52.23305297272379,-52.23305297272379,-52.23305297272379,489.37923821287126,489.37923821287126,489.37923821287126,0.0,0.0,0.0,1676.1344047002033
